date,temperture,lat,lon,predict temp,MAE,RMSE,R²
2019/6/29,71.12875,33.955,-118.2257289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/29,68.96833333,34.005,-118.4757289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/29,72.77333333,34.265,-118.3157289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/29,72.93833333,34.125,-118.2557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/30,74.17041667,34.105,-118.2057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/30,75.36958333,34.135,-117.9557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/30,74.95875,34.115,-118.1057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/30,74.89791667,34.155,-118.0457289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/30,75.18958333,34.205,-118.2357289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/30,74.06958333,34.175,-118.1857289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/30,73.4,33.955,-118.2257289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/30,70.72541667,34.005,-118.4757289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/30,75.49791667,34.265,-118.3157289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/30,75.4225,34.125,-118.2557289,67.25420065,3.757596482,5.382252267,-0.105922702
