Unnamed: 0,date,lat,lon,temperture,predicted_temperature,MAE,RMSE,R²
97,2019-06-10,34.004999999999164,-118.47572893322354,75.28541666666666,73.13791666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
98,2019-06-10,34.26499999999916,-118.31572893322354,83.22666666666667,82.91,0.8636880434782604,1.2049459388981838,0.9445716693401222
99,2019-06-10,34.12499999999916,-118.25572893322354,81.94583333333334,80.56625,0.8636880434782604,1.2049459388981838,0.9445716693401222
100,2019-06-11,34.104999999999166,-118.20572893322354,81.03166666666667,81.21666666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
101,2019-06-11,34.13499999999917,-117.95572893322354,81.27125,80.34166666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
102,2019-06-11,34.11499999999916,-118.10572893322356,81.39708333333333,81.63583333333334,0.8636880434782604,1.2049459388981838,0.9445716693401222
103,2019-06-11,34.15499999999916,-118.04572893322354,81.59458333333333,81.38166666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
104,2019-06-11,34.20499999999917,-118.23572893322354,85.54166666666667,84.37625,0.8636880434782604,1.2049459388981838,0.9445716693401222
105,2019-06-11,34.174999999999166,-118.18572893322354,83.41625,82.34208333333333,0.8636880434782604,1.2049459388981838,0.9445716693401222
106,2019-06-11,33.95499999999917,-118.22572893322354,77.14833333333333,75.35041666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
107,2019-06-11,34.004999999999164,-118.47572893322354,74.88458333333334,73.67625,0.8636880434782604,1.2049459388981838,0.9445716693401222
108,2019-06-11,34.26499999999916,-118.31572893322354,85.67125,85.36666666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
109,2019-06-11,34.12499999999916,-118.25572893322354,83.18375,81.49208333333333,0.8636880434782604,1.2049459388981838,0.9445716693401222
110,2019-06-12,34.104999999999166,-118.20572893322354,75.42958333333333,75.5725,0.8636880434782604,1.2049459388981838,0.9445716693401222
111,2019-06-12,34.13499999999917,-117.95572893322354,75.75291666666666,75.22208333333333,0.8636880434782604,1.2049459388981838,0.9445716693401222
112,2019-06-12,34.11499999999916,-118.10572893322356,75.75125,75.61166666666666,0.8636880434782604,1.2049459388981838,0.9445716693401222
113,2019-06-12,34.15499999999916,-118.04572893322354,75.44708333333334,74.27749999999999,0.8636880434782604,1.2049459388981838,0.9445716693401222
114,2019-06-12,34.20499999999917,-118.23572893322354,77.73791666666666,76.92999999999999,0.8636880434782604,1.2049459388981838,0.9445716693401222
115,2019-06-12,34.174999999999166,-118.18572893322354,75.83583333333333,76.26541666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
116,2019-06-12,33.95499999999917,-118.22572893322354,72.68958333333333,71.76375,0.8636880434782604,1.2049459388981838,0.9445716693401222
117,2019-06-12,34.004999999999164,-118.47572893322354,70.85083333333334,69.00833333333334,0.8636880434782604,1.2049459388981838,0.9445716693401222
118,2019-06-12,34.26499999999916,-118.31572893322354,78.6425,78.295,0.8636880434782604,1.2049459388981838,0.9445716693401222
119,2019-06-12,34.12499999999916,-118.25572893322354,77.095,76.01375,0.8636880434782604,1.2049459388981838,0.9445716693401222
120,2019-06-13,34.104999999999166,-118.20572893322354,67.72125,67.99875,0.8636880434782604,1.2049459388981838,0.9445716693401222
121,2019-06-13,34.13499999999917,-117.95572893322354,68.70458333333333,68.38708333333334,0.8636880434782604,1.2049459388981838,0.9445716693401222
122,2019-06-13,34.11499999999916,-118.10572893322356,68.52166666666666,68.25125,0.8636880434782604,1.2049459388981838,0.9445716693401222
123,2019-06-13,34.15499999999916,-118.04572893322354,68.27916666666667,67.39083333333333,0.8636880434782604,1.2049459388981838,0.9445716693401222
124,2019-06-13,34.20499999999917,-118.23572893322354,67.87458333333333,66.37375,0.8636880434782604,1.2049459388981838,0.9445716693401222
125,2019-06-13,34.174999999999166,-118.18572893322354,66.91083333333333,68.31,0.8636880434782604,1.2049459388981838,0.9445716693401222
126,2019-06-13,33.95499999999917,-118.22572893322354,66.73166666666667,66.31416666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
127,2019-06-13,34.004999999999164,-118.47572893322354,65.00166666666667,63.82041666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
128,2019-06-13,34.26499999999916,-118.31572893322354,68.47458333333334,68.14375,0.8636880434782604,1.2049459388981838,0.9445716693401222
129,2019-06-13,34.12499999999916,-118.25572893322354,68.77666666666667,68.21166666666666,0.8636880434782604,1.2049459388981838,0.9445716693401222
130,2019-06-14,34.104999999999166,-118.20572893322354,65.10666666666667,65.30291666666666,0.8636880434782604,1.2049459388981838,0.9445716693401222
131,2019-06-14,34.13499999999917,-117.95572893322354,65.955,66.0725,0.8636880434782604,1.2049459388981838,0.9445716693401222
132,2019-06-14,34.11499999999916,-118.10572893322356,65.67541666666666,65.21625,0.8636880434782604,1.2049459388981838,0.9445716693401222
133,2019-06-14,34.15499999999916,-118.04572893322354,65.06125,63.209583333333335,0.8636880434782604,1.2049459388981838,0.9445716693401222
134,2019-06-14,34.20499999999917,-118.23572893322354,63.49875,60.34833333333333,0.8636880434782604,1.2049459388981838,0.9445716693401222
135,2019-06-14,34.174999999999166,-118.18572893322354,63.01958333333334,65.28291666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
136,2019-06-14,33.95499999999917,-118.22572893322354,65.43625,65.28958333333334,0.8636880434782604,1.2049459388981838,0.9445716693401222
137,2019-06-14,34.004999999999164,-118.47572893322354,64.27458333333333,63.392500000000005,0.8636880434782604,1.2049459388981838,0.9445716693401222
138,2019-06-14,34.26499999999916,-118.31572893322354,64.21249999999999,63.87833333333333,0.8636880434782604,1.2049459388981838,0.9445716693401222
139,2019-06-14,34.12499999999916,-118.25572893322354,65.82125,65.80041666666666,0.8636880434782604,1.2049459388981838,0.9445716693401222
140,2019-06-15,34.104999999999166,-118.20572893322354,65.79695652173913,65.98173913043478,0.8636880434782604,1.2049459388981838,0.9445716693401222
141,2019-06-15,34.13499999999917,-117.95572893322354,66.63565217391304,66.75652173913043,0.8636880434782604,1.2049459388981838,0.9445716693401222
142,2019-06-15,34.11499999999916,-118.10572893322356,66.29652173913043,65.76826086956522,0.8636880434782604,1.2049459388981838,0.9445716693401222
143,2019-06-15,34.15499999999916,-118.04572893322354,65.64521739130434,63.89826086956522,0.8636880434782604,1.2049459388981838,0.9445716693401222
144,2019-06-15,34.20499999999917,-118.23572893322354,64.34521739130435,61.21043478260869,0.8636880434782604,1.2049459388981838,0.9445716693401222
145,2019-06-15,34.174999999999166,-118.18572893322354,63.80347826086957,65.98,0.8636880434782604,1.2049459388981838,0.9445716693401222
146,2019-06-15,33.95499999999917,-118.22572893322354,66.32347826086956,66.11739130434783,0.8636880434782604,1.2049459388981838,0.9445716693401222
147,2019-06-15,34.004999999999164,-118.47572893322354,65.56826086956521,64.69608695652174,0.8636880434782604,1.2049459388981838,0.9445716693401222
148,2019-06-15,34.26499999999916,-118.31572893322354,64.8195652173913,64.47565217391305,0.8636880434782604,1.2049459388981838,0.9445716693401222
149,2019-06-15,34.12499999999916,-118.25572893322354,66.58434782608695,66.53478260869565,0.8636880434782604,1.2049459388981838,0.9445716693401222
150,2019-06-16,34.104999999999166,-118.20572893322354,65.67416666666666,65.90291666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
151,2019-06-16,34.13499999999917,-117.95572893322354,66.58125,66.66416666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
152,2019-06-16,34.11499999999916,-118.10572893322356,66.24249999999999,65.73458333333333,0.8636880434782604,1.2049459388981838,0.9445716693401222
153,2019-06-16,34.15499999999916,-118.04572893322354,65.67958333333333,64.26125,0.8636880434782604,1.2049459388981838,0.9445716693401222
154,2019-06-16,34.20499999999917,-118.23572893322354,64.22583333333334,61.64291666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
155,2019-06-16,34.174999999999166,-118.18572893322354,63.715833333333336,65.89041666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
156,2019-06-16,33.95499999999917,-118.22572893322354,66.16916666666667,66.12375,0.8636880434782604,1.2049459388981838,0.9445716693401222
157,2019-06-16,34.004999999999164,-118.47572893322354,64.46458333333334,63.58083333333334,0.8636880434782604,1.2049459388981838,0.9445716693401222
158,2019-06-16,34.26499999999916,-118.31572893322354,64.30416666666666,63.98458333333334,0.8636880434782604,1.2049459388981838,0.9445716693401222
159,2019-06-16,34.12499999999916,-118.25572893322354,66.36291666666666,66.32916666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
160,2019-06-17,34.104999999999166,-118.20572893322354,64.87375,65.03,0.8636880434782604,1.2049459388981838,0.9445716693401222
161,2019-06-17,34.13499999999917,-117.95572893322354,65.6975,65.81958333333334,0.8636880434782604,1.2049459388981838,0.9445716693401222
162,2019-06-17,34.11499999999916,-118.10572893322356,65.33,64.87291666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
163,2019-06-17,34.15499999999916,-118.04572893322354,64.6375,62.615,0.8636880434782604,1.2049459388981838,0.9445716693401222
164,2019-06-17,34.20499999999917,-118.23572893322354,63.22375,59.98708333333334,0.8636880434782604,1.2049459388981838,0.9445716693401222
165,2019-06-17,34.174999999999166,-118.18572893322354,62.67791666666667,64.99625,0.8636880434782604,1.2049459388981838,0.9445716693401222
166,2019-06-17,33.95499999999917,-118.22572893322354,65.61166666666666,65.62375,0.8636880434782604,1.2049459388981838,0.9445716693401222
167,2019-06-17,34.004999999999164,-118.47572893322354,64.74708333333334,63.82874999999999,0.8636880434782604,1.2049459388981838,0.9445716693401222
168,2019-06-17,34.26499999999916,-118.31572893322354,63.94625,63.58375,0.8636880434782604,1.2049459388981838,0.9445716693401222
169,2019-06-17,34.12499999999916,-118.25572893322354,65.6225,65.64833333333333,0.8636880434782604,1.2049459388981838,0.9445716693401222
170,2019-06-18,34.104999999999166,-118.20572893322354,65.69208333333334,65.85708333333334,0.8636880434782604,1.2049459388981838,0.9445716693401222
171,2019-06-18,34.13499999999917,-117.95572893322354,66.31875000000001,66.22791666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
172,2019-06-18,34.11499999999916,-118.10572893322356,66.11291666666666,65.75416666666666,0.8636880434782604,1.2049459388981838,0.9445716693401222
173,2019-06-18,34.15499999999916,-118.04572893322354,65.46958333333333,63.759166666666665,0.8636880434782604,1.2049459388981838,0.9445716693401222
174,2019-06-18,34.20499999999917,-118.23572893322354,64.61291666666666,61.68833333333333,0.8636880434782604,1.2049459388981838,0.9445716693401222
175,2019-06-18,34.174999999999166,-118.18572893322354,63.92208333333334,65.95208333333333,0.8636880434782604,1.2049459388981838,0.9445716693401222
176,2019-06-18,33.95499999999917,-118.22572893322354,65.64416666666666,65.47791666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
177,2019-06-18,34.004999999999164,-118.47572893322354,64.81083333333333,63.72,0.8636880434782604,1.2049459388981838,0.9445716693401222
178,2019-06-18,34.26499999999916,-118.31572893322354,65.40708333333333,65.05499999999999,0.8636880434782604,1.2049459388981838,0.9445716693401222
179,2019-06-18,34.12499999999916,-118.25572893322354,66.55499999999999,66.39041666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
180,2019-06-19,34.104999999999166,-118.20572893322354,68.16875,68.41291666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
181,2019-06-19,34.13499999999917,-117.95572893322354,69.15875,69.09791666666666,0.8636880434782604,1.2049459388981838,0.9445716693401222
182,2019-06-19,34.11499999999916,-118.10572893322356,68.86708333333333,68.43124999999999,0.8636880434782604,1.2049459388981838,0.9445716693401222
183,2019-06-19,34.15499999999916,-118.04572893322354,68.355,66.91041666666666,0.8636880434782604,1.2049459388981838,0.9445716693401222
184,2019-06-19,34.20499999999917,-118.23572893322354,67.16875,64.31958333333334,0.8636880434782604,1.2049459388981838,0.9445716693401222
185,2019-06-19,34.174999999999166,-118.18572893322354,66.55875,68.50166666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
186,2019-06-19,33.95499999999917,-118.22572893322354,68.17541666666666,68.03291666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
187,2019-06-19,34.004999999999164,-118.47572893322354,66.46374999999999,65.50875,0.8636880434782604,1.2049459388981838,0.9445716693401222
188,2019-06-19,34.26499999999916,-118.31572893322354,67.32333333333334,66.985,0.8636880434782604,1.2049459388981838,0.9445716693401222
189,2019-06-19,34.12499999999916,-118.25572893322354,68.99875,68.74958333333333,0.8636880434782604,1.2049459388981838,0.9445716693401222
190,2019-06-20,34.104999999999166,-118.20572893322354,65.44500000000001,65.64166666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
191,2019-06-20,34.13499999999917,-117.95572893322354,66.54,66.545,0.8636880434782604,1.2049459388981838,0.9445716693401222
192,2019-06-20,34.11499999999916,-118.10572893322356,66.03625,65.59041666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
193,2019-06-20,34.15499999999916,-118.04572893322354,65.45708333333333,63.38541666666666,0.8636880434782604,1.2049459388981838,0.9445716693401222
194,2019-06-20,34.20499999999917,-118.23572893322354,63.40916666666666,60.16,0.8636880434782604,1.2049459388981838,0.9445716693401222
195,2019-06-20,34.174999999999166,-118.18572893322354,63.064166666666665,65.5325,0.8636880434782604,1.2049459388981838,0.9445716693401222
196,2019-06-20,33.95499999999917,-118.22572893322354,66.17625,66.22416666666666,0.8636880434782604,1.2049459388981838,0.9445716693401222
197,2019-06-20,34.004999999999164,-118.47572893322354,64.845,64.49333333333333,0.8636880434782604,1.2049459388981838,0.9445716693401222
198,2019-06-20,34.26499999999916,-118.31572893322354,63.70416666666667,63.39083333333334,0.8636880434782604,1.2049459388981838,0.9445716693401222
199,2019-06-20,34.12499999999916,-118.25572893322354,66.0425,66.13583333333334,0.8636880434782604,1.2049459388981838,0.9445716693401222
200,2019-06-21,34.104999999999166,-118.20572893322354,63.26708333333334,63.376666666666665,0.8636880434782604,1.2049459388981838,0.9445716693401222
201,2019-06-21,34.13499999999917,-117.95572893322354,63.85666666666666,64.33,0.8636880434782604,1.2049459388981838,0.9445716693401222
202,2019-06-21,34.11499999999916,-118.10572893322356,63.53125,62.965,0.8636880434782604,1.2049459388981838,0.9445716693401222
203,2019-06-21,34.15499999999916,-118.04572893322354,62.62291666666667,60.4425,0.8636880434782604,1.2049459388981838,0.9445716693401222
204,2019-06-21,34.20499999999917,-118.23572893322354,60.42541666666667,57.22375,0.8636880434782604,1.2049459388981838,0.9445716693401222
205,2019-06-21,34.174999999999166,-118.18572893322354,60.14541666666667,63.13041666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
206,2019-06-21,33.95499999999917,-118.22572893322354,65.11541666666666,65.38791666666667,0.8636880434782604,1.2049459388981838,0.9445716693401222
